timestamp,search_id,event,position,ranking_function
2018-08-01T00:00:25Z,luk8yjq46d,serp,NA,NA
2018-08-01T00:01:59Z,luk8yjq46d,click,3,B
2018-08-01T00:02:51Z,luk8yjq46d,click,6,B
2018-08-01T00:04:00Z,luk8yjq46d,click,15,A
2018-08-01T00:04:43Z,luk8yjq46d,click,16,A
2018-08-01T00:05:34Z,luk8yjq46d,click,13,A
2018-08-01T00:06:20Z,luk8yjq46d,click,11,A
2018-08-01T00:08:29Z,luk8yjq46d,click,10,B
2018-08-01T00:05:38Z,1s4imglzru,serp,NA,NA
2018-08-01T00:06:04Z,1s4imglzru,click,20,B
2018-08-01T00:07:25Z,1s4imglzru,click,14,B
2018-08-01T00:07:38Z,1s4imglzru,click,18,B
2018-08-01T00:08:04Z,1s4imglzru,click,16,B
2018-08-01T00:00:14Z,9muzkyeqis,serp,NA,NA
2018-08-01T00:00:35Z,qwm2phnj5e,serp,NA,NA
2018-08-01T00:05:12Z,qwm2phnj5e,click,6,B
2018-08-01T00:06:43Z,qwm2phnj5e,click,12,B
2018-08-01T00:08:00Z,qwm2phnj5e,click,16,B
2018-08-01T00:08:13Z,qwm2phnj5e,click,2,A
2018-08-01T00:00:14Z,ln9dbh7s5j,serp,NA,NA
2018-08-01T00:04:15Z,ln9dbh7s5j,click,5,B
2018-08-01T00:04:39Z,ln9dbh7s5j,click,15,B
2018-08-01T00:06:09Z,ln9dbh7s5j,click,11,B
2018-08-01T00:00:06Z,iqzmt4a2d1,serp,NA,NA
2018-08-01T00:04:44Z,iqzmt4a2d1,click,1,A
2018-08-01T00:05:02Z,iqzmt4a2d1,click,10,B
2018-08-01T00:09:39Z,iqzmt4a2d1,click,15,A
2018-08-01T00:00:33Z,nligz7hw6p,serp,NA,NA
2018-08-01T00:00:07Z,ns8zabc7fe,serp,NA,NA
2018-08-01T00:03:00Z,ns8zabc7fe,click,15,A
2018-08-01T00:03:27Z,ns8zabc7fe,click,12,A
2018-08-01T00:04:37Z,ns8zabc7fe,click,5,B
2018-08-01T00:04:52Z,ns8zabc7fe,click,9,B
2018-08-01T00:06:48Z,ns8zabc7fe,click,19,B
2018-08-01T00:01:11Z,z7w0t9ugvp,serp,NA,NA
2018-08-01T00:02:09Z,z7w0t9ugvp,click,8,B
2018-08-01T00:02:22Z,z7w0t9ugvp,click,7,A
2018-08-01T00:04:03Z,z7w0t9ugvp,click,13,B
2018-08-01T00:07:57Z,z7w0t9ugvp,click,14,B
2018-08-01T00:08:52Z,z7w0t9ugvp,click,10,B
2018-08-01T00:00:58Z,rncpavqgxi,serp,NA,NA
2018-08-01T00:01:00Z,rncpavqgxi,click,15,B
2018-08-01T00:01:26Z,rncpavqgxi,click,19,B
2018-08-01T00:02:31Z,rncpavqgxi,click,14,B
2018-08-01T00:04:37Z,rncpavqgxi,click,11,B
2018-08-01T00:05:11Z,rncpavqgxi,click,3,B
2018-08-01T00:05:12Z,rncpavqgxi,click,17,B
2018-08-01T00:05:31Z,rncpavqgxi,click,8,B
2018-08-01T00:06:28Z,rncpavqgxi,click,7,B
2018-08-01T00:08:55Z,rncpavqgxi,click,20,B
2018-08-01T00:00:16Z,1ejn0q82cp,serp,NA,NA
2018-08-01T00:00:50Z,1ejn0q82cp,click,2,B
2018-08-01T00:02:31Z,1ejn0q82cp,click,14,B
2018-08-01T00:04:21Z,1ejn0q82cp,click,1,B
2018-08-01T00:06:58Z,1ejn0q82cp,click,17,B
2018-08-01T00:08:32Z,1ejn0q82cp,click,15,B
2018-08-01T00:09:18Z,1ejn0q82cp,click,8,A
2018-08-01T00:02:07Z,7hfp0z2xui,serp,NA,NA
2018-08-01T00:03:58Z,7hfp0z2xui,click,12,B
2018-08-01T00:05:11Z,7hfp0z2xui,click,18,B
2018-08-01T00:05:18Z,7hfp0z2xui,click,14,A
2018-08-01T00:05:38Z,7hfp0z2xui,click,1,B
2018-08-01T00:05:57Z,7hfp0z2xui,click,10,A
2018-08-01T00:07:39Z,7hfp0z2xui,click,13,A
2018-08-01T00:08:41Z,7hfp0z2xui,click,4,B
2018-08-01T00:05:49Z,dpu46b87mn,serp,NA,NA
2018-08-01T00:00:16Z,etzfl27a80,serp,NA,NA
2018-08-01T00:01:45Z,etzfl27a80,click,1,B
2018-08-01T00:03:35Z,etzfl27a80,click,8,B
2018-08-01T00:05:39Z,etzfl27a80,click,4,A
2018-08-01T00:02:32Z,c7fuyt3ebr,serp,NA,NA
2018-08-01T00:04:47Z,c7fuyt3ebr,click,12,B
2018-08-01T00:07:21Z,c7fuyt3ebr,click,16,B
2018-08-01T00:08:11Z,c7fuyt3ebr,click,1,B
2018-08-01T00:00:40Z,bnt6uwoz8h,serp,NA,NA
2018-08-01T00:00:51Z,bnt6uwoz8h,click,20,B
2018-08-01T00:01:35Z,bnt6uwoz8h,click,2,B
2018-08-01T00:07:52Z,bnt6uwoz8h,click,19,B
2018-08-01T00:08:51Z,bnt6uwoz8h,click,4,A
2018-08-01T00:08:59Z,bnt6uwoz8h,click,11,B
2018-08-01T00:09:23Z,bnt6uwoz8h,click,14,A
2018-08-01T00:01:58Z,ro3kazyimw,serp,NA,NA
2018-08-01T00:02:06Z,ro3kazyimw,click,10,B
2018-08-01T00:02:33Z,ro3kazyimw,click,2,B
2018-08-01T00:03:01Z,ro3kazyimw,click,3,B
2018-08-01T00:04:20Z,ro3kazyimw,click,8,A
2018-08-01T00:07:05Z,ro3kazyimw,click,9,B
2018-08-01T00:09:23Z,ro3kazyimw,click,20,B
2018-08-01T00:04:20Z,6fv4hrsek1,serp,NA,NA
2018-08-01T00:05:35Z,6fv4hrsek1,click,3,A
2018-08-01T00:07:49Z,6fv4hrsek1,click,1,B
2018-08-01T00:00:49Z,v7h604cnik,serp,NA,NA
2018-08-01T00:01:07Z,v7h604cnik,click,9,B
2018-08-01T00:01:37Z,v7h604cnik,click,5,A
2018-08-01T00:03:48Z,v7h604cnik,click,18,B
2018-08-01T00:04:07Z,v7h604cnik,click,20,B
2018-08-01T00:05:13Z,v7h604cnik,click,14,B
2018-08-01T00:07:05Z,v7h604cnik,click,4,B
2018-08-01T00:09:10Z,v7h604cnik,click,10,A
2018-08-01T00:09:26Z,v7h604cnik,click,19,B
2018-08-01T00:00:02Z,bifyt60rw2,serp,NA,NA
2018-08-01T00:00:44Z,bifyt60rw2,click,12,B
2018-08-01T00:01:26Z,bifyt60rw2,click,17,A
2018-08-01T00:02:54Z,bifyt60rw2,click,7,A
2018-08-01T00:03:52Z,bifyt60rw2,click,3,B
2018-08-01T00:04:23Z,bifyt60rw2,click,13,B
2018-08-01T00:04:42Z,bifyt60rw2,click,9,B
2018-08-01T00:05:44Z,bifyt60rw2,click,15,B
2018-08-01T00:06:26Z,bifyt60rw2,click,6,A
2018-08-01T00:07:33Z,bifyt60rw2,click,16,B
2018-08-01T00:00:57Z,6h0bf1aqg4,serp,NA,NA
2018-08-01T00:02:05Z,6h0bf1aqg4,click,6,B
2018-08-01T00:02:12Z,6h0bf1aqg4,click,7,A
2018-08-01T00:04:24Z,6h0bf1aqg4,click,13,A
2018-08-01T00:04:59Z,6h0bf1aqg4,click,4,B
2018-08-01T00:05:59Z,6h0bf1aqg4,click,2,A
2018-08-01T00:06:22Z,6h0bf1aqg4,click,14,B
2018-08-01T00:07:31Z,6h0bf1aqg4,click,17,A
2018-08-01T00:09:43Z,6h0bf1aqg4,click,11,A
2018-08-01T00:01:50Z,9nfr0v1dge,serp,NA,NA
2018-08-01T00:04:53Z,9nfr0v1dge,click,7,B
2018-08-01T00:06:20Z,9nfr0v1dge,click,6,B
2018-08-01T00:06:34Z,9nfr0v1dge,click,20,B
2018-08-01T00:06:55Z,9nfr0v1dge,click,14,B
2018-08-01T00:00:15Z,95d2zxgqy8,serp,NA,NA
2018-08-01T00:03:10Z,95d2zxgqy8,click,2,B
2018-08-01T00:07:15Z,95d2zxgqy8,click,8,A
2018-08-01T00:08:20Z,95d2zxgqy8,click,18,B
2018-08-01T00:09:20Z,95d2zxgqy8,click,4,A
2018-08-01T00:03:54Z,6sboh1ki7l,serp,NA,NA
2018-08-01T00:04:14Z,6sboh1ki7l,click,16,B
2018-08-01T00:05:27Z,6sboh1ki7l,click,3,B
2018-08-01T00:06:19Z,6sboh1ki7l,click,11,B
2018-08-01T00:08:30Z,6sboh1ki7l,click,2,B
2018-08-01T00:09:21Z,6sboh1ki7l,click,20,B
2018-08-01T00:09:38Z,6sboh1ki7l,click,6,B
2018-08-01T00:00:50Z,cu70rimb54,serp,NA,NA
2018-08-01T00:00:56Z,cu70rimb54,click,18,A
2018-08-01T00:01:29Z,cu70rimb54,click,17,B
2018-08-01T00:02:11Z,cu70rimb54,click,16,A
2018-08-01T00:02:17Z,cu70rimb54,click,7,B
2018-08-01T00:03:49Z,cu70rimb54,click,20,A
2018-08-01T00:04:09Z,cu70rimb54,click,10,A
2018-08-01T00:04:40Z,cu70rimb54,click,6,A
2018-08-01T00:05:50Z,cu70rimb54,click,9,A
2018-08-01T00:07:44Z,cu70rimb54,click,15,B
2018-08-01T00:00:13Z,xoach9kg8f,serp,NA,NA
2018-08-01T00:03:10Z,xoach9kg8f,click,5,B
2018-08-01T00:03:20Z,xoach9kg8f,click,3,A
2018-08-01T00:04:12Z,xoach9kg8f,click,17,B
2018-08-01T00:06:20Z,xoach9kg8f,click,6,B
2018-08-01T00:07:17Z,xoach9kg8f,click,19,A
2018-08-01T00:07:54Z,xoach9kg8f,click,20,A
2018-08-01T00:08:10Z,xoach9kg8f,click,16,B
2018-08-01T00:09:37Z,xoach9kg8f,click,7,B
2018-08-01T00:03:15Z,0tmcvzb1h8,serp,NA,NA
2018-08-01T00:04:29Z,7p1bnilufe,serp,NA,NA
2018-08-01T00:06:34Z,jrh17udacf,serp,NA,NA
2018-08-01T00:07:33Z,jrh17udacf,click,13,A
2018-08-01T00:07:53Z,jrh17udacf,click,14,B
2018-08-01T00:01:20Z,7enhs8bzwm,serp,NA,NA
2018-08-01T00:01:42Z,7enhs8bzwm,click,16,A
2018-08-01T00:01:58Z,7enhs8bzwm,click,8,A
2018-08-01T00:06:00Z,7enhs8bzwm,click,19,B
2018-08-01T00:06:13Z,7enhs8bzwm,click,13,B
2018-08-01T00:07:55Z,7enhs8bzwm,click,14,B
2018-08-01T00:09:17Z,7enhs8bzwm,click,4,B
2018-08-01T00:00:55Z,iu6yxmwbhv,serp,NA,NA
2018-08-01T00:01:09Z,iu6yxmwbhv,click,15,A
2018-08-01T00:01:37Z,iu6yxmwbhv,click,20,B
2018-08-01T00:02:31Z,iu6yxmwbhv,click,14,B
2018-08-01T00:03:09Z,iu6yxmwbhv,click,10,B
2018-08-01T00:04:52Z,iu6yxmwbhv,click,12,B
2018-08-01T00:04:54Z,iu6yxmwbhv,click,1,B
2018-08-01T00:07:10Z,iu6yxmwbhv,click,6,B
2018-08-01T00:08:40Z,iu6yxmwbhv,click,9,A
2018-08-01T00:09:52Z,iu6yxmwbhv,click,5,B
2018-08-01T00:00:21Z,2fuse093ra,serp,NA,NA
2018-08-01T00:00:52Z,2fuse093ra,click,16,B
2018-08-01T00:01:35Z,2fuse093ra,click,19,A
2018-08-01T00:02:15Z,2fuse093ra,click,10,B
2018-08-01T00:02:31Z,2fuse093ra,click,9,B
2018-08-01T00:03:54Z,2fuse093ra,click,18,A
2018-08-01T00:07:27Z,2fuse093ra,click,12,B
2018-08-01T00:08:32Z,2fuse093ra,click,11,B
2018-08-01T00:00:04Z,uk80wjptq2,serp,NA,NA
2018-08-01T00:00:09Z,uk80wjptq2,click,18,B
2018-08-01T00:02:03Z,uk80wjptq2,click,17,B
2018-08-01T00:02:26Z,uk80wjptq2,click,1,A
2018-08-01T00:02:29Z,uk80wjptq2,click,16,B
2018-08-01T00:07:40Z,uk80wjptq2,click,7,B
2018-08-01T00:07:52Z,uk80wjptq2,click,13,B
2018-08-01T00:09:26Z,uk80wjptq2,click,2,B
2018-08-01T00:01:33Z,472a08xk5u,serp,NA,NA
2018-08-01T00:01:55Z,472a08xk5u,click,1,B
2018-08-01T00:04:07Z,472a08xk5u,click,11,A
2018-08-01T00:04:50Z,472a08xk5u,click,18,B
2018-08-01T00:07:36Z,472a08xk5u,click,15,B
2018-08-01T00:02:05Z,rk1viwtzqf,serp,NA,NA
2018-08-01T00:02:50Z,rk1viwtzqf,click,13,A
2018-08-01T00:03:15Z,rk1viwtzqf,click,15,B
2018-08-01T00:04:45Z,rk1viwtzqf,click,1,A
2018-08-01T00:05:30Z,rk1viwtzqf,click,14,A
2018-08-01T00:07:20Z,rk1viwtzqf,click,5,B
2018-08-01T00:07:23Z,rk1viwtzqf,click,4,B
2018-08-01T00:07:24Z,rk1viwtzqf,click,17,B
2018-08-01T00:09:43Z,rk1viwtzqf,click,18,B
2018-08-01T00:09:49Z,rk1viwtzqf,click,20,B
2018-08-01T00:00:57Z,md9c2rix4g,serp,NA,NA
2018-08-01T00:03:47Z,md9c2rix4g,click,6,B
2018-08-01T00:04:28Z,md9c2rix4g,click,1,A
2018-08-01T00:05:26Z,md9c2rix4g,click,3,A
2018-08-01T00:05:48Z,md9c2rix4g,click,18,B
2018-08-01T00:06:34Z,md9c2rix4g,click,8,B
2018-08-01T00:07:07Z,md9c2rix4g,click,2,B
2018-08-01T00:07:21Z,md9c2rix4g,click,13,B
2018-08-01T00:08:46Z,md9c2rix4g,click,7,B
2018-08-01T00:09:37Z,md9c2rix4g,click,10,B
2018-08-01T00:00:08Z,gqmbhfxdv4,serp,NA,NA
2018-08-01T00:01:48Z,gqmbhfxdv4,click,6,B
2018-08-01T00:02:17Z,gqmbhfxdv4,click,11,B
2018-08-01T00:04:41Z,gqmbhfxdv4,click,13,B
2018-08-01T00:06:31Z,gqmbhfxdv4,click,1,B
2018-08-01T00:07:56Z,gqmbhfxdv4,click,4,B
2018-08-01T00:09:15Z,gqmbhfxdv4,click,5,B
2018-08-01T00:01:10Z,cpmaukwnsd,serp,NA,NA
2018-08-01T00:01:36Z,cpmaukwnsd,click,20,B
2018-08-01T00:01:58Z,cpmaukwnsd,click,17,B
2018-08-01T00:05:14Z,cpmaukwnsd,click,5,B
2018-08-01T00:05:30Z,cpmaukwnsd,click,1,B
2018-08-01T00:06:04Z,cpmaukwnsd,click,14,B
2018-08-01T00:06:19Z,cpmaukwnsd,click,16,B
2018-08-01T00:09:11Z,cpmaukwnsd,click,4,B
2018-08-01T00:01:05Z,jyf0m9oe14,serp,NA,NA
2018-08-01T00:06:17Z,jyf0m9oe14,click,6,B
2018-08-01T00:08:53Z,jyf0m9oe14,click,9,B
2018-08-01T00:00:41Z,3wvb79p1kr,serp,NA,NA
2018-08-01T00:01:27Z,3wvb79p1kr,click,7,B
2018-08-01T00:01:48Z,3wvb79p1kr,click,2,B
2018-08-01T00:02:07Z,3wvb79p1kr,click,4,B
2018-08-01T00:02:18Z,3wvb79p1kr,click,16,B
2018-08-01T00:02:52Z,3wvb79p1kr,click,12,B
2018-08-01T00:03:08Z,3wvb79p1kr,click,19,B
2018-08-01T00:05:54Z,3wvb79p1kr,click,13,B
2018-08-01T00:08:00Z,3wvb79p1kr,click,14,B
2018-08-01T00:09:59Z,3wvb79p1kr,click,6,B
2018-08-01T00:00:08Z,837mwlp6cd,serp,NA,NA
2018-08-01T00:01:43Z,837mwlp6cd,click,20,B
2018-08-01T00:02:52Z,837mwlp6cd,click,6,A
2018-08-01T00:03:14Z,837mwlp6cd,click,5,B
2018-08-01T00:03:29Z,837mwlp6cd,click,10,A
2018-08-01T00:03:47Z,837mwlp6cd,click,2,A
2018-08-01T00:05:46Z,837mwlp6cd,click,4,A
2018-08-01T00:06:25Z,837mwlp6cd,click,12,A
2018-08-01T00:07:16Z,837mwlp6cd,click,7,B
2018-08-01T00:09:52Z,6svqf8oc3d,serp,NA,NA
2018-08-01T00:02:25Z,9x26k3d8r5,serp,NA,NA
2018-08-01T00:04:15Z,9x26k3d8r5,click,15,B
2018-08-01T00:05:10Z,9x26k3d8r5,click,5,B
2018-08-01T00:05:14Z,9x26k3d8r5,click,16,A
2018-08-01T00:05:29Z,9x26k3d8r5,click,13,B
2018-08-01T00:06:47Z,9x26k3d8r5,click,2,B
2018-08-01T00:06:49Z,9x26k3d8r5,click,9,B
2018-08-01T00:00:48Z,2kfy9gwnx3,serp,NA,NA
2018-08-01T00:03:04Z,2kfy9gwnx3,click,13,B
2018-08-01T00:06:29Z,2kfy9gwnx3,click,5,B
2018-08-01T00:00:14Z,o0wejyhl7i,serp,NA,NA
2018-08-01T00:02:33Z,o0wejyhl7i,click,8,B
2018-08-01T00:03:43Z,o0wejyhl7i,click,10,B
2018-08-01T00:06:12Z,o0wejyhl7i,click,11,A
2018-08-01T00:06:24Z,o0wejyhl7i,click,3,B
2018-08-01T00:07:29Z,o0wejyhl7i,click,1,B
2018-08-01T00:08:16Z,o0wejyhl7i,click,17,B
2018-08-01T00:08:20Z,o0wejyhl7i,click,12,B
2018-08-01T00:09:48Z,o0wejyhl7i,click,13,B
2018-08-01T00:00:43Z,5x92rtmo13,serp,NA,NA
2018-08-01T00:03:08Z,5x92rtmo13,click,20,B
2018-08-01T00:03:53Z,5x92rtmo13,click,17,B
2018-08-01T00:04:28Z,5x92rtmo13,click,4,A
2018-08-01T00:07:31Z,5x92rtmo13,click,3,B
2018-08-01T00:08:31Z,5x92rtmo13,click,11,B
2018-08-01T00:09:34Z,5x92rtmo13,click,14,A
2018-08-01T00:09:51Z,5x92rtmo13,click,6,A
2018-08-01T00:00:14Z,94hwsrktfc,serp,NA,NA
2018-08-01T00:06:34Z,94hwsrktfc,click,10,A
2018-08-01T00:08:01Z,94hwsrktfc,click,16,B
2018-08-01T00:00:36Z,wm2obi7alx,serp,NA,NA
2018-08-01T00:00:54Z,wm2obi7alx,click,20,B
2018-08-01T00:03:39Z,wm2obi7alx,click,5,B
2018-08-01T00:04:27Z,wm2obi7alx,click,6,B
2018-08-01T00:04:46Z,wm2obi7alx,click,2,B
2018-08-01T00:06:53Z,wm2obi7alx,click,10,B
2018-08-01T00:07:34Z,wm2obi7alx,click,15,B
2018-08-01T00:08:29Z,wm2obi7alx,click,11,B
2018-08-01T00:09:58Z,wm2obi7alx,click,18,B
2018-08-01T00:02:20Z,pnh8aqr1zt,serp,NA,NA
2018-08-01T00:04:18Z,pnh8aqr1zt,click,6,B
2018-08-01T00:05:58Z,pnh8aqr1zt,click,12,B
2018-08-01T00:08:15Z,pnh8aqr1zt,click,4,B
2018-08-01T00:03:02Z,7g3f5zjcxv,serp,NA,NA
2018-08-01T00:08:47Z,7g3f5zjcxv,click,9,B
2018-08-01T00:01:17Z,1elfabv504,serp,NA,NA
2018-08-01T00:02:22Z,1elfabv504,click,16,A
2018-08-01T00:03:52Z,1elfabv504,click,19,B
2018-08-01T00:04:20Z,1elfabv504,click,3,A
2018-08-01T00:05:02Z,1elfabv504,click,7,B
2018-08-01T00:07:13Z,1elfabv504,click,1,B
2018-08-01T00:07:56Z,1elfabv504,click,14,B
2018-08-01T00:08:49Z,1elfabv504,click,4,B
2018-08-01T00:09:29Z,1elfabv504,click,9,B
2018-08-01T00:02:04Z,f4d67q1xab,serp,NA,NA
2018-08-01T00:02:19Z,f4d67q1xab,click,12,B
2018-08-01T00:03:23Z,f4d67q1xab,click,7,B
2018-08-01T00:03:42Z,f4d67q1xab,click,19,B
2018-08-01T00:05:41Z,f4d67q1xab,click,20,B
2018-08-01T00:05:44Z,f4d67q1xab,click,9,B
2018-08-01T00:05:44Z,f4d67q1xab,click,18,A
2018-08-01T00:06:17Z,f4d67q1xab,click,3,B
2018-08-01T00:06:38Z,f4d67q1xab,click,14,B
2018-08-01T00:06:52Z,f4d67q1xab,click,5,A
2018-08-01T00:01:51Z,k30nvwcr5j,serp,NA,NA
2018-08-01T00:07:23Z,k30nvwcr5j,click,12,A
2018-08-01T00:09:54Z,k30nvwcr5j,click,17,B
2018-08-01T00:00:15Z,zwkmtprd8v,serp,NA,NA
2018-08-01T00:01:21Z,zwkmtprd8v,click,14,B
2018-08-01T00:03:36Z,zwkmtprd8v,click,7,B
2018-08-01T00:05:08Z,zwkmtprd8v,click,5,B
2018-08-01T00:02:29Z,jzh8uf6m2a,serp,NA,NA
2018-08-01T00:04:09Z,jzh8uf6m2a,click,18,B
2018-08-01T00:08:49Z,jzh8uf6m2a,click,14,A
2018-08-01T00:00:05Z,429moxdizu,serp,NA,NA
2018-08-01T00:00:35Z,429moxdizu,click,14,B
2018-08-01T00:03:58Z,429moxdizu,click,1,B
2018-08-01T00:05:11Z,429moxdizu,click,6,B
2018-08-01T00:07:08Z,429moxdizu,click,16,B
2018-08-01T00:08:08Z,429moxdizu,click,5,B
2018-08-01T00:08:43Z,429moxdizu,click,11,B
2018-08-01T00:00:00Z,fc1gtl3742,serp,NA,NA
2018-08-01T00:01:50Z,fc1gtl3742,click,3,B
2018-08-01T00:07:30Z,fc1gtl3742,click,6,B
2018-08-01T00:00:20Z,bc87qjfuya,serp,NA,NA
2018-08-01T00:00:48Z,bc87qjfuya,click,5,B
2018-08-01T00:01:38Z,bc87qjfuya,click,11,B
2018-08-01T00:03:25Z,bc87qjfuya,click,9,B
2018-08-01T00:05:09Z,bc87qjfuya,click,15,B
2018-08-01T00:05:30Z,bc87qjfuya,click,6,B
2018-08-01T00:04:36Z,d75nftocze,serp,NA,NA
2018-08-01T00:06:08Z,d75nftocze,click,14,B
2018-08-01T00:06:53Z,d75nftocze,click,8,B
2018-08-01T00:09:08Z,d75nftocze,click,5,B
2018-08-01T00:00:36Z,7qtp36rskz,serp,NA,NA
2018-08-01T00:01:31Z,7qtp36rskz,click,10,B
2018-08-01T00:02:58Z,7qtp36rskz,click,9,B
2018-08-01T00:03:11Z,7qtp36rskz,click,16,B
2018-08-01T00:03:36Z,7qtp36rskz,click,12,B
2018-08-01T00:04:25Z,7qtp36rskz,click,7,A
2018-08-01T00:06:34Z,7qtp36rskz,click,15,B
2018-08-01T00:06:41Z,7qtp36rskz,click,17,B
2018-08-01T00:08:45Z,7qtp36rskz,click,20,B
2018-08-01T00:09:31Z,7qtp36rskz,click,2,B
2018-08-01T00:00:18Z,qcvuepo2x5,serp,NA,NA
2018-08-01T00:01:41Z,qcvuepo2x5,click,14,B
2018-08-01T00:01:53Z,qcvuepo2x5,click,1,B
2018-08-01T00:06:32Z,qcvuepo2x5,click,15,B
2018-08-01T00:06:56Z,qcvuepo2x5,click,17,B
2018-08-01T00:07:21Z,qcvuepo2x5,click,10,B
2018-08-01T00:02:08Z,du31g6ir4h,serp,NA,NA
2018-08-01T00:02:22Z,du31g6ir4h,click,12,B
2018-08-01T00:02:56Z,du31g6ir4h,click,20,B
2018-08-01T00:06:15Z,du31g6ir4h,click,4,B
2018-08-01T00:00:24Z,ui8q36b2tm,serp,NA,NA
2018-08-01T00:02:25Z,ui8q36b2tm,click,7,B
2018-08-01T00:05:23Z,ui8q36b2tm,click,9,B
2018-08-01T00:05:35Z,ui8q36b2tm,click,1,B
2018-08-01T00:06:38Z,ui8q36b2tm,click,14,A
2018-08-01T00:06:47Z,ui8q36b2tm,click,4,B
2018-08-01T00:09:47Z,ui8q36b2tm,click,18,B
2018-08-01T00:03:32Z,zg2j3imy8b,serp,NA,NA
2018-08-01T00:06:16Z,zg2j3imy8b,click,2,B
2018-08-01T00:08:26Z,zg2j3imy8b,click,3,B
2018-08-01T00:01:04Z,342wkfvexh,serp,NA,NA
2018-08-01T00:01:47Z,342wkfvexh,click,18,B
2018-08-01T00:02:05Z,342wkfvexh,click,1,B
2018-08-01T00:00:46Z,pboznd9re4,serp,NA,NA
2018-08-01T00:00:54Z,pboznd9re4,click,1,B
2018-08-01T00:01:07Z,pboznd9re4,click,13,B
2018-08-01T00:05:19Z,pboznd9re4,click,16,B
2018-08-01T00:06:15Z,pboznd9re4,click,12,B
2018-08-01T00:06:25Z,pboznd9re4,click,20,B
2018-08-01T00:07:12Z,pboznd9re4,click,9,B
2018-08-01T00:08:15Z,pboznd9re4,click,8,B
2018-08-01T00:09:03Z,pboznd9re4,click,17,B
2018-08-01T00:00:00Z,129yw34ukd,serp,NA,NA
2018-08-01T00:01:36Z,129yw34ukd,click,4,A
2018-08-01T00:02:23Z,129yw34ukd,click,3,B
2018-08-01T00:01:03Z,8ram0szone,serp,NA,NA
2018-08-01T00:03:07Z,8ram0szone,click,5,B
2018-08-01T00:03:27Z,8ram0szone,click,2,A
2018-08-01T00:01:46Z,mie1czlg92,serp,NA,NA
2018-08-01T00:01:49Z,mie1czlg92,click,18,B
2018-08-01T00:01:51Z,mie1czlg92,click,16,B
2018-08-01T00:01:56Z,mie1czlg92,click,1,B
2018-08-01T00:02:06Z,mie1czlg92,click,11,A
2018-08-01T00:03:08Z,mie1czlg92,click,17,B
2018-08-01T00:03:24Z,mie1czlg92,click,2,B
2018-08-01T00:07:17Z,mie1czlg92,click,9,B
2018-08-01T00:07:57Z,mie1czlg92,click,7,B
2018-08-01T00:01:11Z,alnutjd2bz,serp,NA,NA
2018-08-01T00:03:05Z,alnutjd2bz,click,13,B
2018-08-01T00:07:26Z,alnutjd2bz,click,20,B
2018-08-01T00:08:49Z,alnutjd2bz,click,19,B
2018-08-01T00:09:57Z,alnutjd2bz,click,7,B
2018-08-01T00:01:10Z,lefopvuzd0,serp,NA,NA
2018-08-01T00:02:40Z,lefopvuzd0,click,7,B
2018-08-01T00:03:22Z,lefopvuzd0,click,3,B
2018-08-01T00:08:48Z,lefopvuzd0,click,16,A
2018-08-01T00:08:57Z,lefopvuzd0,click,9,B
2018-08-01T00:00:38Z,9ks2fpmwvc,serp,NA,NA
2018-08-01T00:00:59Z,9ks2fpmwvc,click,8,B
2018-08-01T00:01:01Z,9ks2fpmwvc,click,20,B
2018-08-01T00:04:04Z,9ks2fpmwvc,click,11,B
2018-08-01T00:04:11Z,9ks2fpmwvc,click,6,B
2018-08-01T00:08:24Z,9ks2fpmwvc,click,18,B
2018-08-01T00:05:01Z,nvyzwcbo06,serp,NA,NA
2018-08-01T00:03:32Z,sfbq5nti8j,serp,NA,NA
2018-08-01T00:00:39Z,ljruo9pan2,serp,NA,NA
2018-08-01T00:02:52Z,ljruo9pan2,click,2,B
2018-08-01T00:04:13Z,ljruo9pan2,click,6,B
2018-08-01T00:05:00Z,ljruo9pan2,click,18,A
2018-08-01T00:06:45Z,ljruo9pan2,click,12,B
2018-08-01T00:09:06Z,w2dvrioabg,serp,NA,NA
2018-08-01T00:00:18Z,drq0ve791o,serp,NA,NA
2018-08-01T00:02:51Z,drq0ve791o,click,4,A
2018-08-01T00:05:32Z,drq0ve791o,click,11,B
2018-08-01T00:09:40Z,drq0ve791o,click,5,B
2018-08-01T00:04:40Z,fv60wpdkix,serp,NA,NA
2018-08-01T00:05:47Z,fv60wpdkix,click,19,B
2018-08-01T00:07:04Z,fv60wpdkix,click,11,B
2018-08-01T00:07:08Z,fv60wpdkix,click,17,A
2018-08-01T00:00:12Z,zu9tyws4lb,serp,NA,NA
2018-08-01T00:01:59Z,zu9tyws4lb,click,20,B
2018-08-01T00:02:11Z,zu9tyws4lb,click,16,B
2018-08-01T00:02:24Z,zu9tyws4lb,click,19,B
2018-08-01T00:04:24Z,zu9tyws4lb,click,17,B
2018-08-01T00:05:06Z,zu9tyws4lb,click,6,B
2018-08-01T00:06:38Z,zu9tyws4lb,click,8,A
2018-08-01T00:08:29Z,zu9tyws4lb,click,1,B
2018-08-01T00:08:43Z,zu9tyws4lb,click,12,B
2018-08-01T00:09:12Z,zu9tyws4lb,click,11,A
2018-08-01T00:00:49Z,nxk18daszt,serp,NA,NA
2018-08-01T00:01:41Z,nxk18daszt,click,12,B
2018-08-01T00:02:11Z,nxk18daszt,click,19,B
