timestamp,search_id,event,position,ranking_function
2018-08-01T00:02:58Z,jmrze1cuqi,click,19,B
2018-08-01T00:04:52Z,jmrze1cuqi,click,6,B
2018-08-01T00:07:35Z,jmrze1cuqi,click,10,B
2018-08-01T00:08:05Z,jmrze1cuqi,click,9,B
2018-08-01T00:00:17Z,nr1aku5sv9,serp,NA,NA
2018-08-01T00:00:52Z,nr1aku5sv9,click,13,B
2018-08-01T00:00:54Z,nr1aku5sv9,click,1,B
2018-08-01T00:05:36Z,nr1aku5sv9,click,20,B
2018-08-01T00:05:22Z,57l0m92nax,serp,NA,NA
2018-08-01T00:00:25Z,s82di7k3gv,serp,NA,NA
2018-08-01T00:01:01Z,s82di7k3gv,click,19,A
2018-08-01T00:03:35Z,s82di7k3gv,click,16,A
2018-08-01T00:03:55Z,s82di7k3gv,click,10,A
2018-08-01T00:07:00Z,s82di7k3gv,click,7,B
2018-08-01T00:09:13Z,s82di7k3gv,click,6,B
2018-08-01T00:06:07Z,3zb8j2ymox,serp,NA,NA
2018-08-01T00:06:17Z,3zb8j2ymox,click,6,A
2018-08-01T00:06:43Z,3zb8j2ymox,click,8,A
2018-08-01T00:08:40Z,3zb8j2ymox,click,4,B
2018-08-01T00:09:59Z,3zb8j2ymox,click,18,B
2018-08-01T00:00:07Z,2uvjti6ksz,serp,NA,NA
2018-08-01T00:02:23Z,2uvjti6ksz,click,6,B
2018-08-01T00:04:19Z,2uvjti6ksz,click,16,A
2018-08-01T00:07:05Z,2uvjti6ksz,click,14,A
2018-08-01T00:07:33Z,2uvjti6ksz,click,12,A
2018-08-01T00:07:37Z,2uvjti6ksz,click,17,B
2018-08-01T00:09:13Z,2uvjti6ksz,click,9,A
2018-08-01T00:09:39Z,2uvjti6ksz,click,8,B
2018-08-01T00:01:46Z,t4udky6wlm,serp,NA,NA
2018-08-01T00:01:02Z,dt2covaz3e,serp,NA,NA
2018-08-01T00:01:31Z,dt2covaz3e,click,7,A
2018-08-01T00:02:36Z,dt2covaz3e,click,4,A
2018-08-01T00:02:36Z,dt2covaz3e,click,2,A
2018-08-01T00:05:51Z,dt2covaz3e,click,8,B
2018-08-01T00:08:22Z,dt2covaz3e,click,13,B
2018-08-01T00:08:22Z,dt2covaz3e,click,20,A
2018-08-01T00:08:50Z,dt2covaz3e,click,19,A
2018-08-01T00:09:45Z,dt2covaz3e,click,14,B
2018-08-01T00:09:58Z,dt2covaz3e,click,11,B
2018-08-01T00:02:32Z,ju3hm7scak,serp,NA,NA
2018-08-01T00:05:33Z,ju3hm7scak,click,4,A
2018-08-01T00:05:45Z,ju3hm7scak,click,10,B
2018-08-01T00:05:48Z,ju3hm7scak,click,18,B
2018-08-01T00:08:03Z,ju3hm7scak,click,9,B
2018-08-01T00:00:50Z,czpua1wfej,serp,NA,NA
2018-08-01T00:02:41Z,czpua1wfej,click,4,A
2018-08-01T00:02:51Z,czpua1wfej,click,6,A
2018-08-01T00:03:45Z,czpua1wfej,click,14,B
2018-08-01T00:06:03Z,czpua1wfej,click,7,B
2018-08-01T00:06:09Z,czpua1wfej,click,18,B
2018-08-01T00:07:01Z,czpua1wfej,click,19,B
2018-08-01T00:01:19Z,8v63yzmqhs,serp,NA,NA
2018-08-01T00:01:40Z,8v63yzmqhs,click,12,A
2018-08-01T00:02:11Z,8v63yzmqhs,click,8,B
2018-08-01T00:02:20Z,8v63yzmqhs,click,18,A
2018-08-01T00:02:33Z,8v63yzmqhs,click,15,B
2018-08-01T00:06:54Z,8v63yzmqhs,click,10,A
2018-08-01T00:08:18Z,8v63yzmqhs,click,11,B
2018-08-01T00:09:20Z,8v63yzmqhs,click,7,B
2018-08-01T00:09:26Z,8v63yzmqhs,click,20,B
2018-08-01T00:09:32Z,8v63yzmqhs,click,16,A
2018-08-01T00:01:52Z,5pvsugt3d9,serp,NA,NA
2018-08-01T00:05:01Z,5pvsugt3d9,click,7,A
2018-08-01T00:07:18Z,5pvsugt3d9,click,16,B
2018-08-01T00:07:25Z,5pvsugt3d9,click,15,B
2018-08-01T00:01:55Z,fwyozng79r,serp,NA,NA
2018-08-01T00:02:03Z,fwyozng79r,click,14,B
2018-08-01T00:03:33Z,fwyozng79r,click,5,A
2018-08-01T00:04:44Z,fwyozng79r,click,20,A
2018-08-01T00:05:07Z,fwyozng79r,click,18,B
2018-08-01T00:05:27Z,fwyozng79r,click,12,A
2018-08-01T00:08:00Z,fwyozng79r,click,8,A
2018-08-01T00:09:04Z,fwyozng79r,click,7,B
2018-08-01T00:00:53Z,rqndiw6jk9,serp,NA,NA
2018-08-01T00:02:23Z,rqndiw6jk9,click,2,A
2018-08-01T00:02:58Z,rqndiw6jk9,click,13,B
2018-08-01T00:05:28Z,rqndiw6jk9,click,11,B
2018-08-01T00:07:11Z,rqndiw6jk9,click,12,A
2018-08-01T00:03:58Z,tuiqfx87ck,serp,NA,NA
2018-08-01T00:00:09Z,0f68am5zge,serp,NA,NA
2018-08-01T00:01:23Z,0f68am5zge,click,10,B
2018-08-01T00:02:06Z,0f68am5zge,click,5,A
2018-08-01T00:02:34Z,0f68am5zge,click,9,A
2018-08-01T00:08:26Z,0f68am5zge,click,3,B
2018-08-01T00:09:13Z,0f68am5zge,click,15,B
2018-08-01T00:02:11Z,xa7d3qeukg,serp,NA,NA
2018-08-01T00:05:45Z,xa7d3qeukg,click,3,B
2018-08-01T00:08:17Z,xa7d3qeukg,click,14,A
2018-08-01T00:01:16Z,gxrqbcal34,serp,NA,NA
2018-08-01T00:01:17Z,gxrqbcal34,click,8,B
2018-08-01T00:03:00Z,gxrqbcal34,click,1,B
2018-08-01T00:01:04Z,k54w7a6d3l,serp,NA,NA
2018-08-01T00:02:16Z,k54w7a6d3l,click,1,A
2018-08-01T00:02:25Z,k54w7a6d3l,click,11,B
2018-08-01T00:01:41Z,h07b5n4gp8,serp,NA,NA
2018-08-01T00:02:02Z,h07b5n4gp8,click,14,A
2018-08-01T00:03:24Z,h07b5n4gp8,click,3,B
2018-08-01T00:04:01Z,h07b5n4gp8,click,13,B
2018-08-01T00:00:11Z,5bt93rpem4,serp,NA,NA
2018-08-01T00:00:40Z,5bt93rpem4,click,1,B
2018-08-01T00:01:38Z,5bt93rpem4,click,17,B
2018-08-01T00:02:40Z,5bt93rpem4,click,19,B
2018-08-01T00:04:38Z,5bt93rpem4,click,7,A
2018-08-01T00:06:14Z,5bt93rpem4,click,13,B
2018-08-01T00:08:09Z,5bt93rpem4,click,6,A
2018-08-01T00:09:54Z,5bt93rpem4,click,20,B
2018-08-01T00:03:37Z,rg0ota1dlz,serp,NA,NA
2018-08-01T00:04:08Z,rg0ota1dlz,click,5,B
2018-08-01T00:05:43Z,rg0ota1dlz,click,14,A
2018-08-01T00:07:07Z,rg0ota1dlz,click,6,A
2018-08-01T00:08:07Z,rg0ota1dlz,click,18,B
2018-08-01T00:08:35Z,rg0ota1dlz,click,19,A
2018-08-01T00:09:15Z,rg0ota1dlz,click,3,B
2018-08-01T00:02:55Z,zlf17ms62q,serp,NA,NA
2018-08-01T00:03:26Z,zlf17ms62q,click,17,A
2018-08-01T00:00:31Z,uomplak0vn,serp,NA,NA
2018-08-01T00:00:50Z,uomplak0vn,click,10,B
2018-08-01T00:01:33Z,uomplak0vn,click,4,B
2018-08-01T00:01:56Z,uomplak0vn,click,15,B
2018-08-01T00:04:27Z,uomplak0vn,click,8,A
2018-08-01T00:05:03Z,uomplak0vn,click,16,B
2018-08-01T00:05:25Z,uomplak0vn,click,17,A
2018-08-01T00:05:49Z,uomplak0vn,click,19,B
2018-08-01T00:05:53Z,uomplak0vn,click,9,B
2018-08-01T00:08:04Z,uomplak0vn,click,1,B
2018-08-01T00:01:16Z,xljftdg2e0,serp,NA,NA
2018-08-01T00:01:16Z,xljftdg2e0,click,6,A
2018-08-01T00:01:48Z,xljftdg2e0,click,13,B
2018-08-01T00:03:57Z,xljftdg2e0,click,19,B
2018-08-01T00:04:12Z,xljftdg2e0,click,14,B
2018-08-01T00:04:54Z,xljftdg2e0,click,12,B
2018-08-01T00:05:30Z,xljftdg2e0,click,4,B
2018-08-01T00:07:46Z,xljftdg2e0,click,8,A
2018-08-01T00:07:51Z,xljftdg2e0,click,3,A
2018-08-01T00:09:24Z,xljftdg2e0,click,20,A
2018-08-01T00:00:20Z,zikt3lmr4u,serp,NA,NA
2018-08-01T00:02:31Z,zikt3lmr4u,click,4,A
2018-08-01T00:02:34Z,zikt3lmr4u,click,5,B
2018-08-01T00:03:51Z,zikt3lmr4u,click,17,A
2018-08-01T00:04:36Z,zikt3lmr4u,click,14,A
2018-08-01T00:05:30Z,zikt3lmr4u,click,1,B
2018-08-01T00:06:28Z,zikt3lmr4u,click,18,A
2018-08-01T00:06:36Z,zikt3lmr4u,click,11,A
2018-08-01T00:08:51Z,zikt3lmr4u,click,10,A
2018-08-01T00:00:05Z,scqj27vdf8,serp,NA,NA
2018-08-01T00:02:44Z,scqj27vdf8,click,13,B
2018-08-01T00:04:42Z,scqj27vdf8,click,5,A
2018-08-01T00:04:53Z,scqj27vdf8,click,15,B
2018-08-01T00:08:27Z,scqj27vdf8,click,7,B
2018-08-01T00:09:50Z,scqj27vdf8,click,9,B
2018-08-01T00:00:30Z,w71dtogjay,serp,NA,NA
2018-08-01T00:01:31Z,w71dtogjay,click,20,B
2018-08-01T00:02:38Z,w71dtogjay,click,5,A
2018-08-01T00:02:38Z,w71dtogjay,click,18,A
2018-08-01T00:05:54Z,w71dtogjay,click,6,A
2018-08-01T00:06:42Z,w71dtogjay,click,12,B
2018-08-01T00:06:57Z,w71dtogjay,click,2,A
2018-08-01T00:01:42Z,ypz1xbtguv,serp,NA,NA
2018-08-01T00:06:47Z,ypz1xbtguv,click,14,A
2018-08-01T00:08:17Z,ypz1xbtguv,click,6,B
2018-08-01T00:08:20Z,ypz1xbtguv,click,20,B
2018-08-01T00:01:45Z,0qepgr5ytz,serp,NA,NA
2018-08-01T00:03:14Z,0qepgr5ytz,click,12,B
2018-08-01T00:06:22Z,0qepgr5ytz,click,17,B
2018-08-01T00:08:34Z,0qepgr5ytz,click,2,B
2018-08-01T00:09:05Z,0qepgr5ytz,click,14,A
2018-08-01T00:01:00Z,8yoenj20uq,serp,NA,NA
2018-08-01T00:01:13Z,8yoenj20uq,click,14,A
2018-08-01T00:01:58Z,8yoenj20uq,click,6,B
2018-08-01T00:04:58Z,8yoenj20uq,click,9,A
2018-08-01T00:06:51Z,8yoenj20uq,click,13,B
2018-08-01T00:07:20Z,8yoenj20uq,click,4,A
2018-08-01T00:04:05Z,5wniy961kf,serp,NA,NA
2018-08-01T00:06:01Z,5wniy961kf,click,3,A
2018-08-01T00:06:40Z,5wniy961kf,click,17,B
2018-08-01T00:00:40Z,5xdp2gij7o,serp,NA,NA
2018-08-01T00:01:36Z,5xdp2gij7o,click,18,A
2018-08-01T00:05:48Z,5xdp2gij7o,click,5,A
2018-08-01T00:06:18Z,5xdp2gij7o,click,9,A
2018-08-01T00:08:57Z,5xdp2gij7o,click,10,A
2018-08-01T00:09:13Z,5xdp2gij7o,click,16,B
2018-08-01T00:09:18Z,5xdp2gij7o,click,1,B
2018-08-01T00:03:06Z,4ucmlnvf1o,serp,NA,NA
2018-08-01T00:03:24Z,4ucmlnvf1o,click,18,A
2018-08-01T00:04:12Z,4ucmlnvf1o,click,2,B
2018-08-01T00:04:23Z,4ucmlnvf1o,click,15,A
2018-08-01T00:05:11Z,4ucmlnvf1o,click,8,B
2018-08-01T00:01:58Z,fgckwu2n5v,serp,NA,NA
2018-08-01T00:02:51Z,fgckwu2n5v,click,16,B
2018-08-01T00:06:17Z,fgckwu2n5v,click,1,B
2018-08-01T00:00:08Z,bkhdp1txsg,serp,NA,NA
2018-08-01T00:06:03Z,bkhdp1txsg,click,14,B
2018-08-01T00:09:48Z,bkhdp1txsg,click,7,A
2018-08-01T00:02:32Z,mgcza34jtn,serp,NA,NA
2018-08-01T00:01:39Z,i35p6eyzlo,serp,NA,NA
2018-08-01T00:03:13Z,i35p6eyzlo,click,12,A
2018-08-01T00:05:48Z,i35p6eyzlo,click,10,A
2018-08-01T00:07:11Z,i35p6eyzlo,click,13,A
2018-08-01T00:09:35Z,i35p6eyzlo,click,1,B
2018-08-01T00:09:40Z,i35p6eyzlo,click,18,A
2018-08-01T00:00:07Z,3t90fo7l8e,serp,NA,NA
2018-08-01T00:01:21Z,3t90fo7l8e,click,13,A
2018-08-01T00:02:05Z,3t90fo7l8e,click,18,A
2018-08-01T00:02:24Z,3t90fo7l8e,click,10,A
2018-08-01T00:04:42Z,3t90fo7l8e,click,6,A
2018-08-01T00:06:58Z,3t90fo7l8e,click,15,B
2018-08-01T00:07:55Z,3t90fo7l8e,click,16,A
2018-08-01T00:09:47Z,3t90fo7l8e,click,1,B
2018-08-01T00:09:57Z,3t90fo7l8e,click,3,A
2018-08-01T00:02:22Z,i4el9agvkn,serp,NA,NA
2018-08-01T00:02:32Z,i4el9agvkn,click,18,A
2018-08-01T00:08:44Z,i4el9agvkn,click,8,B
2018-08-01T00:09:56Z,i4el9agvkn,click,9,A
2018-08-01T00:00:00Z,l78b2wmsvi,serp,NA,NA
2018-08-01T00:01:30Z,l78b2wmsvi,click,9,A
2018-08-01T00:01:39Z,l78b2wmsvi,click,19,B
2018-08-01T00:03:22Z,l78b2wmsvi,click,17,B
2018-08-01T00:05:44Z,l78b2wmsvi,click,16,A
2018-08-01T00:06:17Z,l78b2wmsvi,click,6,A
2018-08-01T00:07:04Z,l78b2wmsvi,click,10,B
2018-08-01T00:09:04Z,l78b2wmsvi,click,13,B
2018-08-01T00:00:23Z,lnmgi3k2ta,serp,NA,NA
2018-08-01T00:01:44Z,lnmgi3k2ta,click,6,A
2018-08-01T00:02:26Z,lnmgi3k2ta,click,17,A
2018-08-01T00:02:51Z,lnmgi3k2ta,click,5,A
2018-08-01T00:04:01Z,lnmgi3k2ta,click,11,B
2018-08-01T00:05:27Z,lnmgi3k2ta,click,18,B
2018-08-01T00:05:52Z,lnmgi3k2ta,click,16,A
2018-08-01T00:06:09Z,lnmgi3k2ta,click,3,B
2018-08-01T00:07:05Z,lnmgi3k2ta,click,9,B
2018-08-01T00:07:55Z,lnmgi3k2ta,click,4,B
2018-08-01T00:00:31Z,6rtmafw8b2,serp,NA,NA
2018-08-01T00:00:42Z,6rtmafw8b2,click,20,B
2018-08-01T00:00:45Z,6rtmafw8b2,click,7,A
2018-08-01T00:04:08Z,6rtmafw8b2,click,1,A
2018-08-01T00:05:59Z,6rtmafw8b2,click,16,B
2018-08-01T00:06:25Z,6rtmafw8b2,click,11,B
2018-08-01T00:07:04Z,6rtmafw8b2,click,18,A
2018-08-01T00:08:25Z,6rtmafw8b2,click,6,A
2018-08-01T00:00:04Z,k6l8o92drz,serp,NA,NA
2018-08-01T00:02:00Z,k6l8o92drz,click,4,A
2018-08-01T00:06:59Z,k6l8o92drz,click,5,B
2018-08-01T00:07:30Z,k6l8o92drz,click,10,A
2018-08-01T00:07:59Z,k6l8o92drz,click,1,A
2018-08-01T00:09:48Z,k6l8o92drz,click,3,A
2018-08-01T00:02:32Z,va809qyw6h,serp,NA,NA
2018-08-01T00:02:52Z,va809qyw6h,click,5,A
2018-08-01T00:04:23Z,va809qyw6h,click,6,B
2018-08-01T00:04:27Z,va809qyw6h,click,16,A
2018-08-01T00:05:00Z,va809qyw6h,click,9,A
2018-08-01T00:08:40Z,va809qyw6h,click,2,A
2018-08-01T00:09:51Z,va809qyw6h,click,4,A
2018-08-01T00:00:43Z,i4rbu526sc,serp,NA,NA
2018-08-01T00:01:13Z,i4rbu526sc,click,7,A
2018-08-01T00:03:15Z,i4rbu526sc,click,4,B
2018-08-01T00:04:05Z,i4rbu526sc,click,20,B
2018-08-01T00:05:07Z,i4rbu526sc,click,17,B
2018-08-01T00:09:28Z,i4rbu526sc,click,8,B
2018-08-01T00:02:42Z,vfg0o1bm76,serp,NA,NA
2018-08-01T00:03:13Z,vfg0o1bm76,click,5,A
2018-08-01T00:03:54Z,vfg0o1bm76,click,8,A
2018-08-01T00:04:05Z,vfg0o1bm76,click,20,A
2018-08-01T00:07:10Z,vfg0o1bm76,click,14,B
2018-08-01T00:07:26Z,vfg0o1bm76,click,11,B
2018-08-01T00:09:05Z,vfg0o1bm76,click,17,B
2018-08-01T00:02:00Z,k6gmi7v5x4,serp,NA,NA
2018-08-01T00:02:26Z,k6gmi7v5x4,click,3,B
2018-08-01T00:03:34Z,k6gmi7v5x4,click,18,A
2018-08-01T00:06:25Z,k6gmi7v5x4,click,4,A
2018-08-01T00:06:43Z,k6gmi7v5x4,click,6,A
2018-08-01T00:07:59Z,k6gmi7v5x4,click,2,B
2018-08-01T00:00:58Z,vyfuo0pt8h,serp,NA,NA
2018-08-01T00:01:34Z,vyfuo0pt8h,click,6,A
2018-08-01T00:09:01Z,vyfuo0pt8h,click,12,B
2018-08-01T00:02:28Z,yndh0ie3jq,serp,NA,NA
2018-08-01T00:03:10Z,yndh0ie3jq,click,17,A
2018-08-01T00:03:39Z,yndh0ie3jq,click,19,A
2018-08-01T00:04:28Z,yndh0ie3jq,click,4,B
2018-08-01T00:04:30Z,yndh0ie3jq,click,9,B
2018-08-01T00:04:45Z,yndh0ie3jq,click,2,B
2018-08-01T00:05:08Z,yndh0ie3jq,click,8,A
2018-08-01T00:08:10Z,yndh0ie3jq,click,14,B
2018-08-01T00:08:23Z,yndh0ie3jq,click,20,B
2018-08-01T00:05:25Z,nlfhikowcg,serp,NA,NA
2018-08-01T00:06:54Z,nlfhikowcg,click,11,B
2018-08-01T00:08:11Z,nlfhikowcg,click,15,B
2018-08-01T00:09:12Z,nlfhikowcg,click,18,B
2018-08-01T00:03:22Z,r95a7d0xhv,serp,NA,NA
2018-08-01T00:01:22Z,2k9jmoy35e,serp,NA,NA
2018-08-01T00:01:52Z,2k9jmoy35e,click,16,A
2018-08-01T00:02:32Z,2k9jmoy35e,click,18,B
2018-08-01T00:03:29Z,2k9jmoy35e,click,19,A
2018-08-01T00:04:05Z,2k9jmoy35e,click,11,A
2018-08-01T00:05:02Z,2k9jmoy35e,click,10,B
2018-08-01T00:06:56Z,2k9jmoy35e,click,5,B
2018-08-01T00:08:03Z,2k9jmoy35e,click,12,A
2018-08-01T00:08:23Z,2k9jmoy35e,click,4,B
2018-08-01T00:09:32Z,2k9jmoy35e,click,13,A
2018-08-01T00:00:26Z,a2y1spqbn7,serp,NA,NA
2018-08-01T00:00:31Z,a2y1spqbn7,click,17,B
2018-08-01T00:02:50Z,a2y1spqbn7,click,15,B
2018-08-01T00:06:30Z,a2y1spqbn7,click,8,B
2018-08-01T00:06:59Z,a2y1spqbn7,click,18,A
2018-08-01T00:08:31Z,a2y1spqbn7,click,13,B
2018-08-01T00:09:10Z,a2y1spqbn7,click,16,A
2018-08-01T00:00:59Z,d9xebnl80s,serp,NA,NA
2018-08-01T00:01:41Z,d9xebnl80s,click,10,A
2018-08-01T00:01:46Z,d9xebnl80s,click,1,A
2018-08-01T00:03:27Z,d9xebnl80s,click,12,A
2018-08-01T00:04:23Z,d9xebnl80s,click,11,B
2018-08-01T00:04:31Z,d9xebnl80s,click,4,B
2018-08-01T00:04:41Z,d9xebnl80s,click,16,A
2018-08-01T00:08:23Z,d9xebnl80s,click,18,A
2018-08-01T00:04:04Z,ljue5wtbkf,serp,NA,NA
2018-08-01T00:04:30Z,ljue5wtbkf,click,4,B
2018-08-01T00:07:13Z,ljue5wtbkf,click,6,A
2018-08-01T00:02:37Z,e6zj5r2lmx,serp,NA,NA
2018-08-01T00:05:19Z,e6zj5r2lmx,click,2,B
2018-08-01T00:07:20Z,e6zj5r2lmx,click,13,A
2018-08-01T00:07:43Z,e6zj5r2lmx,click,4,A
2018-08-01T00:07:45Z,e6zj5r2lmx,click,11,A
2018-08-01T00:08:06Z,e6zj5r2lmx,click,1,A
2018-08-01T00:09:10Z,e6zj5r2lmx,click,3,A
2018-08-01T00:05:06Z,xwv4gdry3j,serp,NA,NA
2018-08-01T00:07:14Z,xwv4gdry3j,click,2,A
2018-08-01T00:00:23Z,rfaqb920yt,serp,NA,NA
2018-08-01T00:00:54Z,rfaqb920yt,click,11,A
2018-08-01T00:04:22Z,rfaqb920yt,click,13,B
2018-08-01T00:04:32Z,rfaqb920yt,click,16,A
2018-08-01T00:04:59Z,rfaqb920yt,click,20,B
2018-08-01T00:06:34Z,rfaqb920yt,click,14,B
2018-08-01T00:06:53Z,rfaqb920yt,click,9,A
2018-08-01T00:07:05Z,rfaqb920yt,click,19,A
2018-08-01T00:08:30Z,rfaqb920yt,click,1,A
2018-08-01T00:08:35Z,rfaqb920yt,click,10,B
2018-08-01T00:02:10Z,jthugeb4a5,serp,NA,NA
2018-08-01T00:03:17Z,jthugeb4a5,click,13,A
2018-08-01T00:06:19Z,jthugeb4a5,click,18,A
2018-08-01T00:08:19Z,jthugeb4a5,click,14,A
2018-08-01T00:08:22Z,jthugeb4a5,click,20,A
2018-08-01T00:00:43Z,75wgtphkiq,serp,NA,NA
2018-08-01T00:01:37Z,75wgtphkiq,click,20,A
2018-08-01T00:01:47Z,75wgtphkiq,click,12,A
2018-08-01T00:02:50Z,75wgtphkiq,click,5,B
2018-08-01T00:03:43Z,75wgtphkiq,click,6,A
2018-08-01T00:06:46Z,75wgtphkiq,click,18,B
2018-08-01T00:07:57Z,75wgtphkiq,click,2,B
2018-08-01T00:08:12Z,75wgtphkiq,click,14,B
2018-08-01T00:08:53Z,75wgtphkiq,click,19,A
2018-08-01T00:00:44Z,7gybatrops,serp,NA,NA
2018-08-01T00:01:04Z,7gybatrops,click,12,A
2018-08-01T00:03:40Z,7gybatrops,click,1,B
2018-08-01T00:04:19Z,7gybatrops,click,13,A
2018-08-01T00:05:46Z,7gybatrops,click,10,B
2018-08-01T00:07:06Z,7gybatrops,click,16,A
2018-08-01T00:09:17Z,7gybatrops,click,8,B
2018-08-01T00:09:56Z,7gybatrops,click,19,A
2018-08-01T00:02:47Z,dhp409oqcf,serp,NA,NA
2018-08-01T00:03:34Z,dhp409oqcf,click,7,B
2018-08-01T00:04:49Z,dhp409oqcf,click,4,A
2018-08-01T00:05:13Z,dhp409oqcf,click,20,A
2018-08-01T00:02:10Z,49xwcit1hr,serp,NA,NA
2018-08-01T00:02:42Z,49xwcit1hr,click,5,A
2018-08-01T00:02:55Z,49xwcit1hr,click,1,B
2018-08-01T00:07:08Z,49xwcit1hr,click,2,A
2018-08-01T00:07:37Z,49xwcit1hr,click,20,B
2018-08-01T00:07:49Z,49xwcit1hr,click,19,A
2018-08-01T00:09:01Z,49xwcit1hr,click,9,B
2018-08-01T00:05:41Z,bc5mn1i3tp,serp,NA,NA
2018-08-01T00:05:55Z,bc5mn1i3tp,click,9,A
2018-08-01T00:07:50Z,bc5mn1i3tp,click,17,A
2018-08-01T00:08:51Z,bc5mn1i3tp,click,13,A
2018-08-01T00:09:16Z,bc5mn1i3tp,click,14,B
2018-08-01T00:09:52Z,bc5mn1i3tp,click,8,A
2018-08-01T00:00:31Z,ies54m0o7t,serp,NA,NA
2018-08-01T00:02:08Z,ies54m0o7t,click,12,A
2018-08-01T00:02:56Z,ies54m0o7t,click,13,B
2018-08-01T00:06:07Z,ies54m0o7t,click,8,A
2018-08-01T00:08:24Z,ies54m0o7t,click,6,A
2018-08-01T00:09:21Z,ies54m0o7t,click,11,A
2018-08-01T00:00:05Z,bpu0kgfizr,serp,NA,NA
2018-08-01T00:01:07Z,bpu0kgfizr,click,17,A
2018-08-01T00:02:58Z,bpu0kgfizr,click,13,B
2018-08-01T00:04:47Z,bpu0kgfizr,click,4,A
2018-08-01T00:05:05Z,bpu0kgfizr,click,5,A
2018-08-01T00:05:38Z,bpu0kgfizr,click,9,A
2018-08-01T00:07:52Z,bpu0kgfizr,click,14,A
2018-08-01T00:08:04Z,bpu0kgfizr,click,20,A
2018-08-01T00:09:04Z,bpu0kgfizr,click,15,A
2018-08-01T00:04:23Z,6le7ynw0ht,serp,NA,NA
2018-08-01T00:01:12Z,egdrz8oj95,serp,NA,NA
2018-08-01T00:02:06Z,egdrz8oj95,click,6,B
2018-08-01T00:03:12Z,egdrz8oj95,click,3,A
2018-08-01T00:03:37Z,egdrz8oj95,click,15,B
2018-08-01T00:04:01Z,egdrz8oj95,click,8,B
2018-08-01T00:05:35Z,egdrz8oj95,click,5,B
2018-08-01T00:07:53Z,egdrz8oj95,click,14,B
2018-08-01T00:08:15Z,egdrz8oj95,click,1,B
2018-08-01T00:09:14Z,egdrz8oj95,click,18,B
2018-08-01T00:00:11Z,1okatwb3fz,serp,NA,NA
2018-08-01T00:00:29Z,1okatwb3fz,click,4,A
2018-08-01T00:01:35Z,1okatwb3fz,click,12,B
2018-08-01T00:02:24Z,1okatwb3fz,click,3,B
2018-08-01T00:02:53Z,1okatwb3fz,click,7,A
2018-08-01T00:05:55Z,1okatwb3fz,click,18,B
2018-08-01T00:08:57Z,1okatwb3fz,click,15,A
2018-08-01T00:04:00Z,7kaosmndup,serp,NA,NA
2018-08-01T00:06:23Z,4zupsk1hqy,serp,NA,NA
2018-08-01T00:03:43Z,dy1hkxgpbv,serp,NA,NA
2018-08-01T00:07:03Z,dy1hkxgpbv,click,2,B
2018-08-01T00:00:36Z,qrhnz1tl2v,serp,NA,NA
2018-08-01T00:02:17Z,qrhnz1tl2v,click,3,B
2018-08-01T00:02:51Z,qrhnz1tl2v,click,17,B
2018-08-01T00:06:38Z,qrhnz1tl2v,click,11,B
2018-08-01T00:08:00Z,qrhnz1tl2v,click,16,B
2018-08-01T00:08:03Z,qrhnz1tl2v,click,18,A
2018-08-01T00:09:14Z,qrhnz1tl2v,click,1,A
2018-08-01T00:01:29Z,auwpzit07s,serp,NA,NA
2018-08-01T00:03:15Z,auwpzit07s,click,13,B
2018-08-01T00:06:44Z,auwpzit07s,click,17,B
2018-08-01T00:01:32Z,9xj768g0wt,serp,NA,NA
2018-08-01T00:01:39Z,9xj768g0wt,click,12,A
2018-08-01T00:01:51Z,9xj768g0wt,click,20,B
2018-08-01T00:03:52Z,9xj768g0wt,click,13,B
2018-08-01T00:04:58Z,9xj768g0wt,click,8,A
2018-08-01T00:05:28Z,9xj768g0wt,click,4,A
2018-08-01T00:06:58Z,9xj768g0wt,click,2,B
2018-08-01T00:08:03Z,9xj768g0wt,click,18,B
2018-08-01T00:08:12Z,9xj768g0wt,click,15,B
2018-08-01T00:08:28Z,9xj768g0wt,click,11,A
2018-08-01T00:03:34Z,lw529ynkxj,serp,NA,NA
2018-08-01T00:04:04Z,lw529ynkxj,click,7,B
2018-08-01T00:04:14Z,lw529ynkxj,click,16,A
2018-08-01T00:00:10Z,s3m6elrkh7,serp,NA,NA
2018-08-01T00:04:02Z,s3m6elrkh7,click,15,B
2018-08-01T00:05:29Z,s3m6elrkh7,click,17,B
2018-08-01T00:07:56Z,s3m6elrkh7,click,11,A
2018-08-01T00:08:07Z,s3m6elrkh7,click,20,B
2018-08-01T00:00:34Z,j4bm8a5kx1,serp,NA,NA
2018-08-01T00:01:14Z,j4bm8a5kx1,click,1,A
2018-08-01T00:02:03Z,j4bm8a5kx1,click,3,B
2018-08-01T00:03:21Z,j4bm8a5kx1,click,11,B
2018-08-01T00:08:41Z,j4bm8a5kx1,click,16,A
2018-08-01T00:09:24Z,j4bm8a5kx1,click,13,B
2018-08-01T00:09:36Z,j4bm8a5kx1,click,20,A
2018-08-01T00:00:58Z,7z4rf0dceq,serp,NA,NA
2018-08-01T00:06:23Z,7z4rf0dceq,click,19,B
2018-08-01T00:06:27Z,7z4rf0dceq,click,2,B
2018-08-01T00:06:28Z,7z4rf0dceq,click,3,B
2018-08-01T00:04:34Z,420gumfe9c,serp,NA,NA
