timestamp,search_id,event,position,ranking_function
2018-08-01T00:07:53Z,1uohwn8axc,click,12,A
2018-08-01T00:08:16Z,1uohwn8axc,click,2,A
2018-08-01T00:08:49Z,1uohwn8axc,click,5,A
2018-08-01T00:08:55Z,1uohwn8axc,click,10,A
2018-08-01T00:09:17Z,1uohwn8axc,click,8,A
2018-08-01T00:01:14Z,pl4i2czdft,serp,NA,NA
2018-08-01T00:04:35Z,pl4i2czdft,click,12,A
2018-08-01T00:05:22Z,pl4i2czdft,click,2,B
2018-08-01T00:06:07Z,pl4i2czdft,click,9,A
2018-08-01T00:07:08Z,pl4i2czdft,click,11,A
2018-08-01T00:07:25Z,pl4i2czdft,click,16,A
2018-08-01T00:09:19Z,pl4i2czdft,click,6,A
2018-08-01T00:02:18Z,ylc9x785e4,serp,NA,NA
2018-08-01T00:02:41Z,ylc9x785e4,click,10,A
2018-08-01T00:02:52Z,ylc9x785e4,click,4,B
2018-08-01T00:03:19Z,ylc9x785e4,click,17,A
2018-08-01T00:03:53Z,ylc9x785e4,click,6,A
2018-08-01T00:07:28Z,ylc9x785e4,click,18,A
2018-08-01T00:08:09Z,ylc9x785e4,click,7,A
2018-08-01T00:00:48Z,re9gozcm4p,serp,NA,NA
2018-08-01T00:02:19Z,re9gozcm4p,click,6,A
2018-08-01T00:04:22Z,re9gozcm4p,click,18,B
2018-08-01T00:07:34Z,re9gozcm4p,click,7,A
2018-08-01T00:07:56Z,re9gozcm4p,click,14,B
2018-08-01T00:08:27Z,re9gozcm4p,click,15,A
2018-08-01T00:09:18Z,re9gozcm4p,click,17,A
2018-08-01T00:09:23Z,re9gozcm4p,click,12,B
2018-08-01T00:00:27Z,1qls0wrh5d,serp,NA,NA
2018-08-01T00:03:38Z,1qls0wrh5d,click,14,A
2018-08-01T00:07:44Z,1qls0wrh5d,click,16,A
2018-08-01T00:09:14Z,1qls0wrh5d,click,1,A
2018-08-01T00:00:03Z,x9r0v7icb5,serp,NA,NA
2018-08-01T00:06:44Z,x9r0v7icb5,click,1,A
2018-08-01T00:00:47Z,lu96n53km4,serp,NA,NA
2018-08-01T00:01:46Z,lu96n53km4,click,20,A
2018-08-01T00:02:04Z,lu96n53km4,click,5,A
2018-08-01T00:02:16Z,lu96n53km4,click,1,A
2018-08-01T00:03:03Z,lu96n53km4,click,9,A
2018-08-01T00:03:33Z,lu96n53km4,click,10,A
2018-08-01T00:04:00Z,lu96n53km4,click,12,A
2018-08-01T00:00:56Z,bfjh5cp0dm,serp,NA,NA
2018-08-01T00:02:43Z,bfjh5cp0dm,click,5,A
2018-08-01T00:02:55Z,bfjh5cp0dm,click,1,A
2018-08-01T00:05:07Z,bfjh5cp0dm,click,12,A
2018-08-01T00:08:04Z,bfjh5cp0dm,click,19,A
2018-08-01T00:08:16Z,bfjh5cp0dm,click,2,A
2018-08-01T00:08:22Z,bfjh5cp0dm,click,17,A
2018-08-01T00:08:57Z,bfjh5cp0dm,click,10,A
2018-08-01T00:09:29Z,bfjh5cp0dm,click,15,A
2018-08-01T00:00:55Z,x6mwdkbo3c,serp,NA,NA
2018-08-01T00:06:19Z,x6mwdkbo3c,click,2,A
2018-08-01T00:06:56Z,x6mwdkbo3c,click,20,A
2018-08-01T00:07:41Z,x6mwdkbo3c,click,14,A
2018-08-01T00:09:49Z,x6mwdkbo3c,click,3,A
2018-08-01T00:09:54Z,x6mwdkbo3c,click,15,B
2018-08-01T00:03:29Z,i2dvne8qr6,serp,NA,NA
2018-08-01T00:06:51Z,i2dvne8qr6,click,4,B
2018-08-01T00:08:01Z,i2dvne8qr6,click,9,A
2018-08-01T00:08:14Z,i2dvne8qr6,click,11,A
2018-08-01T00:01:15Z,ximc6az59y,serp,NA,NA
2018-08-01T00:03:07Z,ximc6az59y,click,7,A
2018-08-01T00:05:10Z,ximc6az59y,click,12,A
2018-08-01T00:06:56Z,ximc6az59y,click,15,B
2018-08-01T00:07:12Z,ximc6az59y,click,17,A
2018-08-01T00:09:00Z,ximc6az59y,click,14,A
2018-08-01T00:09:20Z,ximc6az59y,click,20,A
2018-08-01T00:09:20Z,ximc6az59y,click,16,A
2018-08-01T00:09:55Z,ximc6az59y,click,8,A
2018-08-01T00:00:52Z,7fd1qa5zyi,serp,NA,NA
2018-08-01T00:02:13Z,7fd1qa5zyi,click,15,A
2018-08-01T00:05:34Z,7fd1qa5zyi,click,17,A
2018-08-01T00:05:36Z,7fd1qa5zyi,click,7,A
2018-08-01T00:07:33Z,7fd1qa5zyi,click,20,B
2018-08-01T00:09:08Z,7fd1qa5zyi,click,3,A
2018-08-01T00:09:17Z,7fd1qa5zyi,click,6,A
2018-08-01T00:01:31Z,xc6j8k4mpl,serp,NA,NA
2018-08-01T00:06:20Z,xc6j8k4mpl,click,7,A
2018-08-01T00:08:39Z,xc6j8k4mpl,click,15,B
2018-08-01T00:00:54Z,tcgo4h9kun,serp,NA,NA
2018-08-01T00:01:07Z,tcgo4h9kun,click,1,A
2018-08-01T00:01:22Z,tcgo4h9kun,click,6,A
2018-08-01T00:05:20Z,z963i5frsm,serp,NA,NA
2018-08-01T00:07:03Z,z963i5frsm,click,4,A
2018-08-01T00:00:59Z,ahrdw7z5ou,serp,NA,NA
2018-08-01T00:05:01Z,ahrdw7z5ou,click,7,B
2018-08-01T00:08:14Z,ahrdw7z5ou,click,20,A
2018-08-01T00:00:31Z,u27n9p8r3f,serp,NA,NA
2018-08-01T00:02:57Z,u27n9p8r3f,click,16,A
2018-08-01T00:02:59Z,u27n9p8r3f,click,8,B
2018-08-01T00:03:03Z,u27n9p8r3f,click,20,A
2018-08-01T00:04:09Z,u27n9p8r3f,click,12,A
2018-08-01T00:04:17Z,u27n9p8r3f,click,5,A
2018-08-01T00:06:04Z,u27n9p8r3f,click,6,B
2018-08-01T00:06:28Z,u27n9p8r3f,click,7,A
2018-08-01T00:07:14Z,u27n9p8r3f,click,4,B
2018-08-01T00:09:40Z,u27n9p8r3f,click,11,A
2018-08-01T00:04:50Z,tvk643582x,serp,NA,NA
2018-08-01T00:06:27Z,eo8lgd4k7i,serp,NA,NA
2018-08-01T00:08:36Z,eo8lgd4k7i,click,6,A
2018-08-01T00:00:31Z,6pai9whzdy,serp,NA,NA
2018-08-01T00:00:46Z,6pai9whzdy,click,18,A
2018-08-01T00:02:57Z,6pai9whzdy,click,17,A
2018-08-01T00:05:19Z,6pai9whzdy,click,2,B
2018-08-01T00:08:03Z,6pai9whzdy,click,14,A
2018-08-01T00:08:12Z,6pai9whzdy,click,15,B
2018-08-01T00:08:17Z,6pai9whzdy,click,1,A
2018-08-01T00:08:30Z,6pai9whzdy,click,10,B
2018-08-01T00:01:50Z,8juc930yil,serp,NA,NA
2018-08-01T00:03:35Z,8juc930yil,click,15,A
2018-08-01T00:06:47Z,8juc930yil,click,11,A
2018-08-01T00:07:14Z,8juc930yil,click,7,A
2018-08-01T00:07:23Z,8juc930yil,click,12,A
2018-08-01T00:07:38Z,8juc930yil,click,9,A
2018-08-01T00:00:01Z,gmi3sw0bu1,serp,NA,NA
2018-08-01T00:01:19Z,gmi3sw0bu1,click,4,B
2018-08-01T00:02:15Z,gmi3sw0bu1,click,9,B
2018-08-01T00:02:25Z,gmi3sw0bu1,click,14,A
2018-08-01T00:04:51Z,gmi3sw0bu1,click,12,A
2018-08-01T00:05:40Z,gmi3sw0bu1,click,13,B
2018-08-01T00:06:12Z,gmi3sw0bu1,click,10,A
2018-08-01T00:06:40Z,gmi3sw0bu1,click,2,A
2018-08-01T00:08:06Z,gmi3sw0bu1,click,17,A
2018-08-01T00:01:46Z,jc0mkvqo8y,serp,NA,NA
2018-08-01T00:06:56Z,jc0mkvqo8y,click,15,B
2018-08-01T00:00:08Z,prcw1qdzjk,serp,NA,NA
2018-08-01T00:00:32Z,prcw1qdzjk,click,3,A
2018-08-01T00:01:43Z,prcw1qdzjk,click,16,A
2018-08-01T00:03:48Z,prcw1qdzjk,click,17,A
2018-08-01T00:04:40Z,prcw1qdzjk,click,4,A
2018-08-01T00:06:10Z,prcw1qdzjk,click,11,A
2018-08-01T00:06:41Z,prcw1qdzjk,click,20,A
2018-08-01T00:07:05Z,prcw1qdzjk,click,5,A
2018-08-01T00:07:08Z,prcw1qdzjk,click,6,A
2018-08-01T00:09:10Z,prcw1qdzjk,click,15,B
2018-08-01T00:04:58Z,z9tfsv0wdy,serp,NA,NA
2018-08-01T00:02:31Z,mdok2cl07t,serp,NA,NA
2018-08-01T00:03:31Z,mdok2cl07t,click,16,A
2018-08-01T00:07:31Z,mdok2cl07t,click,20,A
2018-08-01T00:06:08Z,opa6e9ulzs,serp,NA,NA
2018-08-01T00:09:00Z,5lmp3f6n1y,serp,NA,NA
2018-08-01T00:00:17Z,dpfhswu2m3,serp,NA,NA
2018-08-01T00:01:06Z,dpfhswu2m3,click,7,A
2018-08-01T00:02:25Z,dpfhswu2m3,click,2,A
2018-08-01T00:03:07Z,dpfhswu2m3,click,12,B
2018-08-01T00:03:13Z,dpfhswu2m3,click,20,A
2018-08-01T00:04:39Z,dpfhswu2m3,click,17,A
2018-08-01T00:05:45Z,dpfhswu2m3,click,5,A
2018-08-01T00:07:00Z,dpfhswu2m3,click,13,A
2018-08-01T00:07:15Z,dpfhswu2m3,click,9,A
2018-08-01T00:03:21Z,4mlqro7uk6,serp,NA,NA
2018-08-01T00:06:27Z,4mlqro7uk6,click,19,A
2018-08-01T00:07:06Z,4mlqro7uk6,click,2,A
2018-08-01T00:07:57Z,4mlqro7uk6,click,11,A
2018-08-01T00:08:03Z,4mlqro7uk6,click,1,A
2018-08-01T00:09:42Z,4mlqro7uk6,click,6,A
2018-08-01T00:00:40Z,tonri2puhv,serp,NA,NA
2018-08-01T00:01:00Z,tonri2puhv,click,13,B
2018-08-01T00:01:16Z,tonri2puhv,click,12,A
2018-08-01T00:01:18Z,tonri2puhv,click,11,A
2018-08-01T00:05:36Z,tonri2puhv,click,9,A
2018-08-01T00:06:04Z,tonri2puhv,click,17,A
2018-08-01T00:06:58Z,tonri2puhv,click,8,A
2018-08-01T00:08:30Z,tonri2puhv,click,16,A
2018-08-01T00:08:32Z,tonri2puhv,click,1,A
2018-08-01T00:02:17Z,8jt2w1ud0x,serp,NA,NA
2018-08-01T00:02:47Z,8jt2w1ud0x,click,7,B
2018-08-01T00:04:58Z,8jt2w1ud0x,click,5,A
2018-08-01T00:05:01Z,8jt2w1ud0x,click,6,B
2018-08-01T00:07:20Z,8jt2w1ud0x,click,2,A
2018-08-01T00:07:49Z,8jt2w1ud0x,click,3,A
2018-08-01T00:07:51Z,8jt2w1ud0x,click,10,A
2018-08-01T00:09:33Z,8jt2w1ud0x,click,20,A
2018-08-01T00:00:15Z,ql380aeby6,serp,NA,NA
2018-08-01T00:00:26Z,ql380aeby6,click,2,A
2018-08-01T00:00:57Z,ql380aeby6,click,1,B
2018-08-01T00:05:37Z,ql380aeby6,click,7,B
2018-08-01T00:07:11Z,ql380aeby6,click,3,A
2018-08-01T00:08:41Z,ql380aeby6,click,4,A
2018-08-01T00:08:52Z,ql380aeby6,click,6,A
2018-08-01T00:09:18Z,ql380aeby6,click,19,A
2018-08-01T00:01:25Z,gx1657dhz3,serp,NA,NA
2018-08-01T00:02:51Z,gx1657dhz3,click,13,B
2018-08-01T00:03:44Z,xi0lchpetw,serp,NA,NA
2018-08-01T00:05:42Z,xi0lchpetw,click,19,B
2018-08-01T00:06:55Z,xi0lchpetw,click,7,A
2018-08-01T00:07:55Z,xi0lchpetw,click,20,A
2018-08-01T00:08:35Z,xi0lchpetw,click,11,B
2018-08-01T00:09:46Z,xi0lchpetw,click,17,A
2018-08-01T00:03:47Z,wni7gdety1,serp,NA,NA
2018-08-01T00:03:47Z,wni7gdety1,click,13,A
2018-08-01T00:01:32Z,1ugxo8i5er,serp,NA,NA
2018-08-01T00:01:45Z,1ugxo8i5er,click,20,A
2018-08-01T00:01:51Z,1ugxo8i5er,click,11,B
2018-08-01T00:02:18Z,1ugxo8i5er,click,9,A
2018-08-01T00:03:57Z,1ugxo8i5er,click,3,B
2018-08-01T00:06:01Z,1ugxo8i5er,click,2,A
2018-08-01T00:08:45Z,1ugxo8i5er,click,8,B
2018-08-01T00:09:14Z,1ugxo8i5er,click,1,A
2018-08-01T00:00:08Z,s3bt18dfvj,serp,NA,NA
2018-08-01T00:00:56Z,s3bt18dfvj,click,17,B
2018-08-01T00:03:54Z,s3bt18dfvj,click,4,A
2018-08-01T00:05:09Z,s3bt18dfvj,click,15,A
2018-08-01T00:07:54Z,s3bt18dfvj,click,5,A
2018-08-01T00:00:17Z,2orw5fnmis,serp,NA,NA
2018-08-01T00:09:13Z,2orw5fnmis,click,16,A
2018-08-01T00:03:02Z,w8mt5k7yj6,serp,NA,NA
2018-08-01T00:04:09Z,w8mt5k7yj6,click,5,A
2018-08-01T00:04:58Z,w8mt5k7yj6,click,20,B
2018-08-01T00:06:22Z,w8mt5k7yj6,click,18,A
2018-08-01T00:03:34Z,b9zs4j8hoi,serp,NA,NA
2018-08-01T00:04:15Z,b9zs4j8hoi,click,9,A
2018-08-01T00:00:03Z,z81sdbpo3a,serp,NA,NA
2018-08-01T00:00:07Z,z81sdbpo3a,click,20,A
2018-08-01T00:00:59Z,z81sdbpo3a,click,19,A
2018-08-01T00:01:06Z,z81sdbpo3a,click,9,A
2018-08-01T00:01:37Z,z81sdbpo3a,click,2,A
2018-08-01T00:05:00Z,z81sdbpo3a,click,17,A
2018-08-01T00:06:17Z,z81sdbpo3a,click,1,A
2018-08-01T00:07:36Z,z81sdbpo3a,click,10,A
2018-08-01T00:09:03Z,z81sdbpo3a,click,5,A
2018-08-01T00:01:44Z,3ixwlpvn2z,serp,NA,NA
2018-08-01T00:02:00Z,3ixwlpvn2z,click,9,A
2018-08-01T00:04:59Z,3ixwlpvn2z,click,14,B
2018-08-01T00:05:10Z,3ixwlpvn2z,click,19,A
2018-08-01T00:06:14Z,3ixwlpvn2z,click,12,B
2018-08-01T00:06:36Z,3ixwlpvn2z,click,16,A
2018-08-01T00:07:03Z,3ixwlpvn2z,click,4,A
2018-08-01T00:08:20Z,3ixwlpvn2z,click,13,A
2018-08-01T00:09:27Z,3ixwlpvn2z,click,18,A
2018-08-01T00:01:50Z,dlq5hug2xf,serp,NA,NA
2018-08-01T00:02:37Z,dlq5hug2xf,click,16,A
2018-08-01T00:04:09Z,dlq5hug2xf,click,7,A
2018-08-01T00:04:13Z,dlq5hug2xf,click,20,A
2018-08-01T00:04:41Z,dlq5hug2xf,click,8,A
2018-08-01T00:05:51Z,dlq5hug2xf,click,19,A
2018-08-01T00:06:19Z,dlq5hug2xf,click,13,A
2018-08-01T00:08:37Z,dlq5hug2xf,click,11,A
2018-08-01T00:08:50Z,wrq3jc0z7p,serp,NA,NA
2018-08-01T00:09:52Z,wrq3jc0z7p,click,9,B
2018-08-01T00:00:27Z,309hjmwe8s,serp,NA,NA
2018-08-01T00:00:44Z,309hjmwe8s,click,18,A
2018-08-01T00:01:51Z,309hjmwe8s,click,3,B
2018-08-01T00:02:03Z,309hjmwe8s,click,11,B
2018-08-01T00:03:31Z,309hjmwe8s,click,4,A
2018-08-01T00:04:48Z,309hjmwe8s,click,19,A
2018-08-01T00:06:05Z,309hjmwe8s,click,17,A
2018-08-01T00:06:52Z,309hjmwe8s,click,2,A
2018-08-01T00:07:31Z,309hjmwe8s,click,15,A
2018-08-01T00:09:06Z,309hjmwe8s,click,9,A
2018-08-01T00:01:15Z,412uze5v7w,serp,NA,NA
2018-08-01T00:02:38Z,0wcdp6g9ki,serp,NA,NA
2018-08-01T00:04:04Z,0wcdp6g9ki,click,3,A
2018-08-01T00:04:42Z,0wcdp6g9ki,click,18,A
2018-08-01T00:05:09Z,0wcdp6g9ki,click,9,A
2018-08-01T00:08:35Z,0wcdp6g9ki,click,7,A
2018-08-01T00:09:17Z,0wcdp6g9ki,click,15,A
2018-08-01T00:00:02Z,417z6cafsb,serp,NA,NA
2018-08-01T00:07:08Z,417z6cafsb,click,19,B
2018-08-01T00:07:21Z,417z6cafsb,click,8,B
2018-08-01T00:08:42Z,417z6cafsb,click,18,A
2018-08-01T00:08:43Z,417z6cafsb,click,7,A
2018-08-01T00:00:37Z,jp3izg2lym,serp,NA,NA
2018-08-01T00:03:46Z,jp3izg2lym,click,8,B
2018-08-01T00:04:01Z,jp3izg2lym,click,4,A
2018-08-01T00:05:33Z,jp3izg2lym,click,3,B
2018-08-01T00:05:53Z,jp3izg2lym,click,11,A
2018-08-01T00:07:38Z,jp3izg2lym,click,10,A
2018-08-01T00:07:43Z,jp3izg2lym,click,2,A
2018-08-01T00:09:03Z,jp3izg2lym,click,1,A
2018-08-01T00:01:32Z,za7q3cdli9,serp,NA,NA
2018-08-01T00:03:22Z,bev4u9awz5,serp,NA,NA
2018-08-01T00:04:53Z,bev4u9awz5,click,14,A
2018-08-01T00:07:58Z,bev4u9awz5,click,11,B
2018-08-01T00:08:56Z,bev4u9awz5,click,10,A
2018-08-01T00:01:13Z,2kyhful7eb,serp,NA,NA
2018-08-01T00:04:42Z,2kyhful7eb,click,3,A
2018-08-01T00:04:49Z,2kyhful7eb,click,1,B
2018-08-01T00:07:24Z,2kyhful7eb,click,20,A
2018-08-01T00:08:09Z,2kyhful7eb,click,19,B
2018-08-01T00:01:34Z,kq3pw0dfu9,serp,NA,NA
2018-08-01T00:02:04Z,kq3pw0dfu9,click,15,A
2018-08-01T00:03:27Z,kq3pw0dfu9,click,3,A
2018-08-01T00:05:59Z,kq3pw0dfu9,click,13,A
2018-08-01T00:06:32Z,kq3pw0dfu9,click,11,A
2018-08-01T00:06:58Z,kq3pw0dfu9,click,16,B
2018-08-01T00:07:11Z,kq3pw0dfu9,click,7,A
2018-08-01T00:02:15Z,jltos57h0v,serp,NA,NA
2018-08-01T00:02:39Z,jltos57h0v,click,14,A
2018-08-01T00:04:23Z,jltos57h0v,click,2,A
2018-08-01T00:04:35Z,jltos57h0v,click,16,A
2018-08-01T00:04:55Z,jltos57h0v,click,12,B
2018-08-01T00:05:22Z,jltos57h0v,click,6,A
2018-08-01T00:05:22Z,jltos57h0v,click,3,B
2018-08-01T00:05:47Z,jltos57h0v,click,11,A
2018-08-01T00:07:19Z,jltos57h0v,click,1,A
2018-08-01T00:08:01Z,jltos57h0v,click,8,A
2018-08-01T00:00:12Z,9hymbgcs2w,serp,NA,NA
2018-08-01T00:02:05Z,9hymbgcs2w,click,19,B
2018-08-01T00:05:07Z,9hymbgcs2w,click,2,A
2018-08-01T00:07:34Z,9hymbgcs2w,click,3,A
2018-08-01T00:08:00Z,9hymbgcs2w,click,5,A
2018-08-01T00:08:13Z,9hymbgcs2w,click,1,A
2018-08-01T00:00:43Z,59tkzmi1hg,serp,NA,NA
2018-08-01T00:01:37Z,59tkzmi1hg,click,20,B
2018-08-01T00:02:13Z,59tkzmi1hg,click,5,A
2018-08-01T00:03:52Z,59tkzmi1hg,click,9,A
2018-08-01T00:06:29Z,59tkzmi1hg,click,16,A
2018-08-01T00:07:22Z,59tkzmi1hg,click,15,B
2018-08-01T00:07:39Z,59tkzmi1hg,click,14,A
2018-08-01T00:08:41Z,59tkzmi1hg,click,11,A
2018-08-01T00:09:08Z,59tkzmi1hg,click,10,B
2018-08-01T00:09:28Z,59tkzmi1hg,click,17,B
2018-08-01T00:01:35Z,61g5kbitq7,serp,NA,NA
2018-08-01T00:04:41Z,61g5kbitq7,click,20,B
2018-08-01T00:09:06Z,61g5kbitq7,click,19,A
2018-08-01T00:00:02Z,yxit9zuejw,serp,NA,NA
2018-08-01T00:01:05Z,yxit9zuejw,click,2,A
2018-08-01T00:05:37Z,yxit9zuejw,click,10,A
2018-08-01T00:05:47Z,yxit9zuejw,click,16,A
2018-08-01T00:05:56Z,yxit9zuejw,click,4,A
2018-08-01T00:06:27Z,yxit9zuejw,click,11,A
2018-08-01T00:08:49Z,yxit9zuejw,click,17,A
2018-08-01T00:09:01Z,yxit9zuejw,click,20,A
2018-08-01T00:09:15Z,yxit9zuejw,click,14,B
2018-08-01T00:02:11Z,j205zp1gac,serp,NA,NA
2018-08-01T00:03:57Z,j205zp1gac,click,17,A
2018-08-01T00:00:22Z,b592jxzqyd,serp,NA,NA
2018-08-01T00:00:44Z,b592jxzqyd,click,8,A
2018-08-01T00:02:24Z,b592jxzqyd,click,10,A
2018-08-01T00:08:04Z,b592jxzqyd,click,16,A
2018-08-01T00:00:05Z,to62kp5zbn,serp,NA,NA
2018-08-01T00:01:12Z,to62kp5zbn,click,13,A
2018-08-01T00:02:35Z,to62kp5zbn,click,6,A
2018-08-01T00:04:52Z,to62kp5zbn,click,12,A
2018-08-01T00:05:45Z,to62kp5zbn,click,7,A
2018-08-01T00:06:25Z,to62kp5zbn,click,10,A
2018-08-01T00:07:23Z,to62kp5zbn,click,3,B
2018-08-01T00:08:18Z,to62kp5zbn,click,17,B
2018-08-01T00:08:46Z,to62kp5zbn,click,11,A
2018-08-01T00:09:29Z,to62kp5zbn,click,9,B
2018-08-01T00:00:32Z,v7fkp9aw36,serp,NA,NA
2018-08-01T00:05:32Z,v7fkp9aw36,click,13,A
2018-08-01T00:07:20Z,v7fkp9aw36,click,20,B
2018-08-01T00:08:45Z,y19s3p0thq,serp,NA,NA
2018-08-01T00:02:42Z,uyqlma42p9,serp,NA,NA
2018-08-01T00:04:21Z,uyqlma42p9,click,9,A
2018-08-01T00:05:55Z,uyqlma42p9,click,13,A
2018-08-01T00:06:53Z,uyqlma42p9,click,2,A
2018-08-01T00:07:25Z,uyqlma42p9,click,5,B
2018-08-01T00:07:33Z,uyqlma42p9,click,6,A
2018-08-01T00:09:36Z,uyqlma42p9,click,10,B
2018-08-01T00:09:50Z,uyqlma42p9,click,19,A
2018-08-01T00:00:29Z,5flna8pr2w,serp,NA,NA
2018-08-01T00:01:59Z,5flna8pr2w,click,20,A
2018-08-01T00:02:30Z,5flna8pr2w,click,2,A
2018-08-01T00:03:31Z,5flna8pr2w,click,9,A
2018-08-01T00:05:20Z,5flna8pr2w,click,13,A
2018-08-01T00:05:36Z,5flna8pr2w,click,12,B
2018-08-01T00:07:01Z,5flna8pr2w,click,8,B
2018-08-01T00:07:39Z,5flna8pr2w,click,18,A
2018-08-01T00:03:40Z,oyumr0kh7p,serp,NA,NA
2018-08-01T00:03:57Z,oyumr0kh7p,click,3,B
2018-08-01T00:04:18Z,oyumr0kh7p,click,8,A
2018-08-01T00:06:27Z,oyumr0kh7p,click,17,B
2018-08-01T00:07:02Z,oyumr0kh7p,click,1,B
2018-08-01T00:05:41Z,d9ilxge3yh,serp,NA,NA
2018-08-01T00:07:01Z,d9ilxge3yh,click,15,B
2018-08-01T00:03:08Z,2liv9komjw,serp,NA,NA
2018-08-01T00:03:12Z,2liv9komjw,click,19,B
2018-08-01T00:04:47Z,2liv9komjw,click,11,A
2018-08-01T00:05:14Z,2liv9komjw,click,14,A
2018-08-01T00:00:59Z,s71nuvy8dm,serp,NA,NA
2018-08-01T00:01:29Z,s71nuvy8dm,click,12,A
2018-08-01T00:01:42Z,s71nuvy8dm,click,8,A
2018-08-01T00:02:34Z,s71nuvy8dm,click,3,A
2018-08-01T00:04:13Z,s71nuvy8dm,click,11,A
2018-08-01T00:04:53Z,s71nuvy8dm,click,9,A
2018-08-01T00:05:35Z,s71nuvy8dm,click,20,A
2018-08-01T00:05:44Z,s71nuvy8dm,click,18,A
2018-08-01T00:06:05Z,s71nuvy8dm,click,13,B
2018-08-01T00:04:14Z,6ez1ta2nhj,serp,NA,NA
2018-08-01T00:08:07Z,rs30oyi1dn,serp,NA,NA
2018-08-01T00:08:17Z,rs30oyi1dn,click,12,A
2018-08-01T00:09:59Z,rs30oyi1dn,click,7,A
2018-08-01T00:02:14Z,0z97a53krq,serp,NA,NA
2018-08-01T00:07:14Z,0z97a53krq,click,12,A
2018-08-01T00:00:05Z,m2841679pw,serp,NA,NA
2018-08-01T00:00:29Z,m2841679pw,click,18,A
2018-08-01T00:04:37Z,m2841679pw,click,20,A
2018-08-01T00:05:05Z,m2841679pw,click,1,A
2018-08-01T00:05:05Z,m2841679pw,click,2,A
2018-08-01T00:05:57Z,m2841679pw,click,14,A
2018-08-01T00:07:08Z,m2841679pw,click,17,A
2018-08-01T00:09:50Z,m2841679pw,click,16,A
2018-08-01T00:02:39Z,vrmk8uazh7,serp,NA,NA
2018-08-01T00:05:57Z,vrmk8uazh7,click,13,B
2018-08-01T00:08:52Z,vrmk8uazh7,click,9,A
2018-08-01T00:09:32Z,vrmk8uazh7,click,5,B
2018-08-01T00:00:25Z,cohq6az83t,serp,NA,NA
2018-08-01T00:03:41Z,cohq6az83t,click,7,A
2018-08-01T00:04:55Z,cohq6az83t,click,14,A
2018-08-01T00:05:01Z,cohq6az83t,click,6,A
2018-08-01T00:05:39Z,cohq6az83t,click,4,A
2018-08-01T00:07:51Z,cohq6az83t,click,3,A
2018-08-01T00:08:05Z,cohq6az83t,click,20,A
2018-08-01T00:00:16Z,ad5n9pwxeg,serp,NA,NA
2018-08-01T00:01:26Z,ad5n9pwxeg,click,13,A
2018-08-01T00:04:58Z,ad5n9pwxeg,click,18,A
2018-08-01T00:05:21Z,ad5n9pwxeg,click,19,A
2018-08-01T00:05:48Z,ad5n9pwxeg,click,7,A
2018-08-01T00:07:12Z,ad5n9pwxeg,click,11,B
2018-08-01T00:08:12Z,ad5n9pwxeg,click,6,B
2018-08-01T00:09:17Z,ad5n9pwxeg,click,5,A
2018-08-01T00:00:26Z,5x2ujfo8ra,serp,NA,NA
2018-08-01T00:07:09Z,5x2ujfo8ra,click,12,A
2018-08-01T00:00:05Z,9wcd6kohyj,serp,NA,NA
2018-08-01T00:01:53Z,9wcd6kohyj,click,3,A
2018-08-01T00:03:14Z,9wcd6kohyj,click,18,A
2018-08-01T00:04:01Z,9wcd6kohyj,click,9,B
2018-08-01T00:07:03Z,9wcd6kohyj,click,12,B
2018-08-01T00:00:52Z,rq5e8nat7v,serp,NA,NA
2018-08-01T00:01:59Z,rq5e8nat7v,click,17,A
2018-08-01T00:02:43Z,rq5e8nat7v,click,19,A
2018-08-01T00:03:07Z,rq5e8nat7v,click,6,B
2018-08-01T00:03:52Z,rq5e8nat7v,click,1,A
2018-08-01T00:04:56Z,rq5e8nat7v,click,14,A
2018-08-01T00:05:20Z,rq5e8nat7v,click,15,A
2018-08-01T00:05:34Z,rq5e8nat7v,click,10,A
2018-08-01T00:06:55Z,rq5e8nat7v,click,20,A
2018-08-01T00:07:59Z,rq5e8nat7v,click,13,A
2018-08-01T00:02:27Z,pyd523rjbh,serp,NA,NA
2018-08-01T00:09:17Z,pyd523rjbh,click,19,A
2018-08-01T00:02:35Z,z04cfugqor,serp,NA,NA
2018-08-01T00:05:20Z,z04cfugqor,click,7,A
2018-08-01T00:07:58Z,z04cfugqor,click,4,A
2018-08-01T00:09:16Z,z04cfugqor,click,5,B
2018-08-01T00:00:02Z,iafr5elbvp,serp,NA,NA
2018-08-01T00:04:09Z,iafr5elbvp,click,18,A
2018-08-01T00:04:49Z,iafr5elbvp,click,19,A
2018-08-01T00:05:33Z,iafr5elbvp,click,5,B
2018-08-01T00:06:21Z,iafr5elbvp,click,10,A
2018-08-01T00:08:04Z,iafr5elbvp,click,4,A
2018-08-01T00:08:59Z,iafr5elbvp,click,7,A
2018-08-01T00:03:21Z,eklxbgovn8,serp,NA,NA
2018-08-01T00:04:47Z,eklxbgovn8,click,1,A
2018-08-01T00:05:03Z,eklxbgovn8,click,16,B
2018-08-01T00:08:19Z,eklxbgovn8,click,18,A
2018-08-01T00:09:20Z,eklxbgovn8,click,10,A
2018-08-01T00:09:32Z,eklxbgovn8,click,5,B
2018-08-01T00:01:05Z,7izmlajdho,serp,NA,NA
